nif,modelo,ejercicio,casilla,valor
P71924305,200,2024,C00500,585812.7
P71924305,200,2024,C00032,390541.80000000005
P71924305,200,2024,C00033,5858127.0
P71924305,200,2024,C00195,1562167.2
P71924305,200,2024,C00296,78108.36
P71924305,200,2024,C00279,195270.90000000002
W84464967,200,2024,C00255,45659945.0
W84464967,200,2024,C00500,6848991.75
W84464967,200,2024,C00032,4565994.5
W84464967,200,2024,C00033,68489917.5
W84464967,200,2024,C00195,18263978.0
W84464967,200,2024,C00296,913198.9
W84464967,200,2024,C00279,0.0
D67136758,200,2024,C00255,9333282.0
D67136758,200,2024,C00500,1399992.3
D67136758,200,2024,C00032,933328.2000000001
D67136758,200,2024,C00033,13999923.0
D67136758,200,2024,C00195,3733312.8000000003
D67136758,200,2024,C00296,186665.64
D67136758,200,2024,C00279,0.0
R27083565,200,2024,C00255,13299395.0
R27083565,200,2024,C00500,1994909.25
R27083565,200,2024,C00032,1329939.5
R27083565,200,2024,C00033,19949092.5
R27083565,200,2024,C00195,5319758.0
R27083565,200,2024,C00296,265987.9
R27083565,200,2024,C00279,0.0
F79785033,200,2024,C00255,4362985.0
F79785033,200,2024,C00500,654447.75
F79785033,200,2024,C00032,436298.5
F79785033,200,2024,C00033,6544477.5
F79785033,200,2024,C00195,1745193.9999999998
F79785033,200,2024,C00296,87259.7
F79785033,200,2024,C00279,0.0
F36490232,200,2024,C00255,5027719.0
F36490232,200,2024,C00500,754157.85
F36490232,200,2024,C00032,502771.9
F36490232,200,2024,C00033,7541578.5
F36490232,200,2024,C00195,2011087.6
F36490232,200,2024,C00296,100554.38
F36490232,200,2024,C00279,251385.95
D15242805,200,2024,C00255,38506063.0
D15242805,200,2024,C00500,5775909.45
D15242805,200,2024,C00032,3850606.3000000003
D15242805,200,2024,C00033,57759094.5
D15242805,200,2024,C00195,15402425.2
D15242805,200,2024,C00296,770121.26
D15242805,200,2024,C00279,1925303.1500000001
V32913930,200,2024,C00255,16466567.0
V32913930,200,2024,C00500,2469985.05
V32913930,200,2024,C00032,1646656.7000000002
V32913930,200,2024,C00033,24699850.5
V32913930,200,2024,C00195,6586626.8
V32913930,200,2024,C00296,329331.34
V32913930,200,2024,C00279,823328.3500000001
E83428512,200,2024,C00255,28367900.0
E83428512,200,2024,C00500,4255185.0
E83428512,200,2024,C00032,2836790.0
E83428512,200,2024,C00033,42551850.0
E83428512,200,2024,C00195,11347160.0
E83428512,200,2024,C00296,567358.0
E83428512,200,2024,C00279,1418395.0
R11242658,200,2024,C00255,32709376.0
R11242658,200,2024,C00500,1000.0
R11242658,200,2024,C00032,5000.0
R11242658,200,2024,C00033,49064064.0
R11242658,200,2024,C00195,0.0
R11242658,200,2024,C00296,0.0
R11242658,200,2024,C00279,0.0
D68449055,200,2024,C00255,26103740.0
D68449055,200,2024,C00500,3915561.0
D68449055,200,2024,C00032,2610374.0
D68449055,200,2024,C00033,39155610.0
D68449055,200,2024,C00195,10441496.0
D68449055,200,2024,C00296,522074.8
D68449055,200,2024,C00279,1305187.0
J80126092,200,2024,C00255,8976524.0
J80126092,200,2024,C00500,1346478.5999999999
J80126092,200,2024,C00032,897652.4
J80126092,200,2024,C00033,13464786.0
J80126092,200,2024,C00195,3590609.6
J80126092,200,2024,C00296,179530.48
J80126092,200,2024,C00279,448826.2
Q85673348,200,2024,C00255,12166306.0
Q85673348,200,2024,C00500,1824945.9
Q85673348,200,2024,C00032,1216630.6
Q85673348,200,2024,C00033,18249459.0
Q85673348,200,2024,C00195,4866522.399999999
Q85673348,200,2024,C00296,243326.12
Q85673348,200,2024,C00279,0.0
E48949552,200,2024,C00255,47285786.0
E48949552,200,2024,C00500,7092867.899999999
E48949552,200,2024,C00032,4728578.600000001
E48949552,200,2024,C00033,70928679.0
E48949552,200,2024,C00195,18914314.4
E48949552,200,2024,C00296,945715.72
E48949552,200,2024,C00279,0.0
Q79709974,200,2024,C00255,25328028.0
Q79709974,200,2024,C00500,3799204.1999999997
Q79709974,200,2024,C00032,2532802.8000000003
Q79709974,200,2024,C00033,37992042.0
Q79709974,200,2024,C00195,10131211.2
Q79709974,200,2024,C00296,506560.56
Q79709974,200,2024,C00279,1266401.4000000001
V72126724,200,2024,C00255,24480790.0
V72126724,200,2024,C00500,3672118.5
V72126724,200,2024,C00032,2448079.0
V72126724,200,2024,C00033,36721185.0
V72126724,200,2024,C00195,9792316.0
V72126724,200,2024,C00296,489615.8
V72126724,200,2024,C00279,0.0
P28164926,200,2024,C00255,2026626.0
P28164926,200,2024,C00500,810650.4
P28164926,200,2024,C00032,1000.0
P28164926,200,2024,C00033,3039939.0
P28164926,200,2024,C00195,202662.6
P28164926,200,2024,C00296,81065.04000000001
P28164926,200,2024,C00279,40532.520000000004
W73601811,200,2024,C00255,9352157.0
W73601811,200,2024,C00500,1402823.55
W73601811,200,2024,C00032,935215.7000000001
W73601811,200,2024,C00033,14028235.5
W73601811,200,2024,C00195,3740862.8000000003
W73601811,200,2024,C00296,187043.14
W73601811,200,2024,C00279,0.0
P65875235,200,2024,C00255,5044073.0
P65875235,200,2024,C00500,756610.95
P65875235,200,2024,C00032,504407.30000000005
P65875235,200,2024,C00033,7566109.5
P65875235,200,2024,C00195,2017629.2
P65875235,200,2024,C00296,100881.46
P65875235,200,2024,C00279,0.0
E73148560,200,2024,C00255,40627300.0
E73148560,200,2024,C00500,16250920.0
E73148560,200,2024,C00032,1000.0
E73148560,200,2024,C00033,60940950.0
E73148560,200,2024,C00195,4062730.0
E73148560,200,2024,C00296,1625092.0
E73148560,200,2024,C00279,812546.0
A51854524,200,2024,C00255,1203530.0
A51854524,200,2024,C00500,180529.5
A51854524,200,2024,C00032,120353.0
A51854524,200,2024,C00033,1805295.0
A51854524,200,2024,C00195,481412.0
A51854524,200,2024,C00296,24070.600000000002
A51854524,200,2024,C00279,0.0
G22596044,200,2024,C00255,32725766.0
G22596044,200,2024,C00500,4908864.899999999
G22596044,200,2024,C00032,3272576.6
G22596044,200,2024,C00033,49088649.0
G22596044,200,2024,C00195,13090306.4
G22596044,200,2024,C00296,654515.3200000001
G22596044,200,2024,C00279,1636288.3
P22712374,200,2024,C00255,30193249.0
P22712374,200,2024,C00500,4528987.35
P22712374,200,2024,C00032,3019324.9000000004
P22712374,200,2024,C00033,45289873.5
P22712374,200,2024,C00195,12077299.6
P22712374,200,2024,C00296,603864.98
P22712374,200,2024,C00279,0.0
U89786327,200,2024,C00255,26155795.0
U89786327,200,2024,C00500,3923369.25
U89786327,200,2024,C00032,2615579.5
U89786327,200,2024,C00033,39233692.5
U89786327,200,2024,C00195,10462318.0
U89786327,200,2024,C00296,523115.9
U89786327,200,2024,C00279,0.0
C57036977,200,2024,C00255,3349323.0
C57036977,200,2024,C00500,502398.44999999995
C57036977,200,2024,C00032,334932.30000000005
C57036977,200,2024,C00033,5023984.5
C57036977,200,2024,C00195,1339729.2
C57036977,200,2024,C00296,66986.46
C57036977,200,2024,C00279,0.0
Q94399027,200,2024,C00255,3578506.0
Q94399027,200,2024,C00500,536775.9
Q94399027,200,2024,C00032,357850.60000000003
Q94399027,200,2024,C00033,5367759.0
Q94399027,200,2024,C00195,1431402.4
Q94399027,200,2024,C00296,71570.12
Q94399027,200,2024,C00279,0.0
G46853586,200,2024,C00255,2887028.0
G46853586,200,2024,C00500,433054.2
G46853586,200,2024,C00032,288702.8
G46853586,200,2024,C00033,4330542.0
G46853586,200,2024,C00195,1154811.2
G46853586,200,2024,C00296,57740.56
G46853586,200,2024,C00279,144351.4
S88446018,200,2024,C00255,16119288.0
S88446018,200,2024,C00500,2417893.1999999997
S88446018,200,2024,C00032,1611928.8
S88446018,200,2024,C00033,24178932.0
S88446018,200,2024,C00195,6447715.2
S88446018,200,2024,C00296,322385.76
S88446018,200,2024,C00279,805964.4
Q93819096,200,2024,C00255,661277.0
Q93819096,200,2024,C00500,99191.55
Q93819096,200,2024,C00032,66127.7
Q93819096,200,2024,C00033,991915.5
Q93819096,200,2024,C00195,264510.8
Q93819096,200,2024,C00296,13225.54
Q93819096,200,2024,C00279,33063.85
J85311217,200,2024,C00255,8774874.0
J85311217,200,2024,C00500,1316231.0999999999
J85311217,200,2024,C00032,877487.4
J85311217,200,2024,C00033,13162311.0
J85311217,200,2024,C00195,3509949.6
J85311217,200,2024,C00296,175497.48
J85311217,200,2024,C00279,0.0
C89542677,200,2024,C00255,86243098.0
C89542677,200,2024,C00500,34497239.2
C89542677,200,2024,C00032,1000.0
C89542677,200,2024,C00033,129364647.0
C89542677,200,2024,C00195,8624309.8
C89542677,200,2024,C00296,3449723.9200000004
C89542677,200,2024,C00279,1724861.96
D39050282,200,2024,C00255,5987462.0
D39050282,200,2024,C00500,1000.0
D39050282,200,2024,C00032,5000.0
D39050282,200,2024,C00033,8981193.0
D39050282,200,2024,C00195,0.0
D39050282,200,2024,C00296,0.0
D39050282,200,2024,C00279,0.0
F45290889,200,2024,C00255,43518049.0
F45290889,200,2024,C00500,6527707.35
F45290889,200,2024,C00032,4351804.9
F45290889,200,2024,C00033,65277073.5
F45290889,200,2024,C00195,17407219.599999998
F45290889,200,2024,C00296,870360.98
F45290889,200,2024,C00279,0.0
E80104308,200,2024,C00255,17949742.0
E80104308,200,2024,C00500,2692461.3
E80104308,200,2024,C00032,1794974.2000000002
E80104308,200,2024,C00033,26924613.0
E80104308,200,2024,C00195,7179896.8
E80104308,200,2024,C00296,358994.84
E80104308,200,2024,C00279,897487.1000000001
P87263201,200,2024,C00255,41965482.0
P87263201,200,2024,C00500,6294822.3
P87263201,200,2024,C00032,4196548.2
P87263201,200,2024,C00033,62948223.0
P87263201,200,2024,C00195,16786192.8
P87263201,200,2024,C00296,839309.64
P87263201,200,2024,C00279,2098274.1
V38092671,200,2024,C00255,8198901.0
V38092671,200,2024,C00500,1229835.15
V38092671,200,2024,C00032,819890.1000000001
V38092671,200,2024,C00033,12298351.5
V38092671,200,2024,C00195,3279560.3999999994
V38092671,200,2024,C00296,163978.02
V38092671,200,2024,C00279,0.0
A41115834,200,2024,C00255,14619378.0
A41115834,200,2024,C00500,2192906.6999999997
A41115834,200,2024,C00032,1461937.8
A41115834,200,2024,C00033,21929067.0
A41115834,200,2024,C00195,5847751.199999999
A41115834,200,2024,C00296,292387.56
A41115834,200,2024,C00279,0.0
C92533661,200,2024,C00255,39852955.0
C92533661,200,2024,C00500,5977943.25
C92533661,200,2024,C00032,3985295.5
C92533661,200,2024,C00033,59779432.5
C92533661,200,2024,C00195,15941181.999999998
C92533661,200,2024,C00296,797059.1
C92533661,200,2024,C00279,0.0
E32121549,200,2024,C00255,11166842.0
E32121549,200,2024,C00500,1675026.3
E32121549,200,2024,C00032,1116684.2
E32121549,200,2024,C00033,16750263.0
E32121549,200,2024,C00195,4466736.8
E32121549,200,2024,C00296,223336.84
E32121549,200,2024,C00279,558342.1
A53397675,200,2024,C00255,49812899.0
A53397675,200,2024,C00500,7471934.85
A53397675,200,2024,C00032,4981289.9
A53397675,200,2024,C00033,74719348.5
A53397675,200,2024,C00195,19925159.599999998
A53397675,200,2024,C00296,996257.98
A53397675,200,2024,C00279,0.0
B28384463,200,2024,C00255,2033573.0
B28384463,200,2024,C00500,305035.95
B28384463,200,2024,C00032,203357.30000000002
B28384463,200,2024,C00033,3050359.5
B28384463,200,2024,C00195,813429.2
B28384463,200,2024,C00296,40671.46
B28384463,200,2024,C00279,101678.65000000001
S99233613,200,2024,C00255,9176850.0
S99233613,200,2024,C00500,1000.0
S99233613,200,2024,C00032,5000.0
S99233613,200,2024,C00033,13765275.0
S99233613,200,2024,C00195,0.0
S99233613,200,2024,C00296,0.0
S99233613,200,2024,C00279,0.0
P50608690,200,2024,C00255,1664004.0
P50608690,200,2024,C00500,249600.59999999998
P50608690,200,2024,C00032,166400.40000000002
P50608690,200,2024,C00033,2496006.0
P50608690,200,2024,C00195,665601.6
P50608690,200,2024,C00296,33280.08
P50608690,200,2024,C00279,0.0
H85181407,200,2024,C00255,22847651.0
H85181407,200,2024,C00500,3427147.65
H85181407,200,2024,C00032,2284765.1
H85181407,200,2024,C00033,34271476.5
H85181407,200,2024,C00195,9139060.4
H85181407,200,2024,C00296,456953.02
H85181407,200,2024,C00279,1142382.55
R61744941,200,2024,C00255,13523852.0
R61744941,200,2024,C00500,2028577.7999999998
R61744941,200,2024,C00032,1352385.2000000002
R61744941,200,2024,C00033,20285778.0
R61744941,200,2024,C00195,5409540.799999999
R61744941,200,2024,C00296,270477.04
R61744941,200,2024,C00279,676192.6000000001
Q51843964,200,2024,C00255,30974643.0
Q51843964,200,2024,C00500,4646196.45
Q51843964,200,2024,C00032,3097464.3000000003
Q51843964,200,2024,C00033,46461964.5
Q51843964,200,2024,C00195,12389857.2
Q51843964,200,2024,C00296,619492.86
Q51843964,200,2024,C00279,1548732.1500000001
W20495780,200,2024,C00255,38246268.0
W20495780,200,2024,C00500,5736940.2
W20495780,200,2024,C00032,3824626.8000000003
W20495780,200,2024,C00033,57369402.0
W20495780,200,2024,C00195,15298507.2
W20495780,200,2024,C00296,764925.36
W20495780,200,2024,C00279,0.0
F95063153,200,2024,C00255,40194580.0
F95063153,200,2024,C00500,6029187.0
F95063153,200,2024,C00032,4019458.0
F95063153,200,2024,C00033,60291870.0
F95063153,200,2024,C00195,16077831.999999998
F95063153,200,2024,C00296,803891.6
F95063153,200,2024,C00279,2009729.0
E68685794,200,2024,C00255,7623836.0
E68685794,200,2024,C00500,1143575.4
E68685794,200,2024,C00032,762383.6000000001
E68685794,200,2024,C00033,11435754.0
E68685794,200,2024,C00195,3049534.4
E68685794,200,2024,C00296,152476.72
E68685794,200,2024,C00279,381191.80000000005
V43626780,200,2024,C00255,12627408.0
V43626780,200,2024,C00500,1894111.2
V43626780,200,2024,C00032,1262740.8
V43626780,200,2024,C00033,18941112.0
V43626780,200,2024,C00195,5050963.2
V43626780,200,2024,C00296,252548.16
V43626780,200,2024,C00279,0.0
S97522323,200,2024,C00255,2895757.0
S97522323,200,2024,C00500,434363.55
S97522323,200,2024,C00032,289575.7
S97522323,200,2024,C00033,4343635.5
S97522323,200,2024,C00195,1158302.7999999998
S97522323,200,2024,C00296,57915.14
S97522323,200,2024,C00279,144787.85
F13395111,200,2024,C00255,48190737.0
F13395111,200,2024,C00500,7228610.55
F13395111,200,2024,C00032,4819073.7
F13395111,200,2024,C00033,72286105.5
F13395111,200,2024,C00195,19276294.799999997
F13395111,200,2024,C00296,963814.74
F13395111,200,2024,C00279,2409536.85
U99931125,200,2024,C00255,2985541.0
U99931125,200,2024,C00500,447831.14999999997
U99931125,200,2024,C00032,298554.10000000003
U99931125,200,2024,C00033,4478311.5
U99931125,200,2024,C00195,1194216.4
U99931125,200,2024,C00296,59710.82
U99931125,200,2024,C00279,149277.05000000002
S38693060,200,2024,C00255,31202846.0
S38693060,200,2024,C00500,4680426.899999999
S38693060,200,2024,C00032,3120284.6
S38693060,200,2024,C00033,46804269.0
S38693060,200,2024,C00195,12481138.4
S38693060,200,2024,C00296,624056.92
S38693060,200,2024,C00279,0.0
R60225060,200,2024,C00255,66368894.0
R60225060,200,2024,C00500,26547557.6
R60225060,200,2024,C00032,1000.0
R60225060,200,2024,C00033,99553341.0
R60225060,200,2024,C00195,6636889.4
R60225060,200,2024,C00296,2654755.7600000002
R60225060,200,2024,C00279,1327377.8800000001
A36284674,200,2024,C00255,19915620.0
A36284674,200,2024,C00500,2987343.0
A36284674,200,2024,C00032,1991562.0
A36284674,200,2024,C00033,29873430.0
A36284674,200,2024,C00195,7966248.0
A36284674,200,2024,C00296,398312.4
A36284674,200,2024,C00279,995781.0
Q80598873,200,2024,C00255,17399965.0
Q80598873,200,2024,C00500,2609994.75
Q80598873,200,2024,C00032,1739996.5
Q80598873,200,2024,C00033,26099947.5
Q80598873,200,2024,C00195,6959985.999999999
Q80598873,200,2024,C00296,347999.3
Q80598873,200,2024,C00279,0.0
A88676876,200,2024,C00255,84779246.0
A88676876,200,2024,C00500,33911698.4
A88676876,200,2024,C00032,1000.0
A88676876,200,2024,C00033,127168869.0
A88676876,200,2024,C00195,8477924.6
A88676876,200,2024,C00296,3391169.84
A88676876,200,2024,C00279,1695584.92
P22631026,200,2024,C00255,39730189.0
P22631026,200,2024,C00500,5959528.35
P22631026,200,2024,C00032,3973018.9000000004
P22631026,200,2024,C00033,59595283.5
P22631026,200,2024,C00195,15892075.6
P22631026,200,2024,C00296,794603.78
P22631026,200,2024,C00279,1986509.4500000002
J77483781,200,2024,C00255,3042371.0
J77483781,200,2024,C00500,456355.64999999997
J77483781,200,2024,C00032,304237.10000000003
J77483781,200,2024,C00033,4563556.5
J77483781,200,2024,C00195,1216948.4
J77483781,200,2024,C00296,60847.42
J77483781,200,2024,C00279,0.0
J14500077,200,2024,C00255,37468688.0
J14500077,200,2024,C00500,5620303.2
J14500077,200,2024,C00032,3746868.8000000003
J14500077,200,2024,C00033,56203032.0
J14500077,200,2024,C00195,14987475.2
J14500077,200,2024,C00296,749373.76
J14500077,200,2024,C00279,1873434.4000000001
V63458116,200,2024,C00255,18992211.0
V63458116,200,2024,C00500,2848831.65
V63458116,200,2024,C00032,1899221.1
V63458116,200,2024,C00033,28488316.5
V63458116,200,2024,C00195,7596884.4
V63458116,200,2024,C00296,379844.22000000003
V63458116,200,2024,C00279,0.0
J46798988,200,2024,C00255,22204161.0
J46798988,200,2024,C00500,3330624.15
J46798988,200,2024,C00032,2220416.1
J46798988,200,2024,C00033,33306241.5
J46798988,200,2024,C00195,8881664.4
J46798988,200,2024,C00296,444083.22000000003
J46798988,200,2024,C00279,0.0
A73190952,200,2024,C00255,6177576.0
A73190952,200,2024,C00500,926636.4
A73190952,200,2024,C00032,617757.6
A73190952,200,2024,C00033,9266364.0
A73190952,200,2024,C00195,2471030.4
A73190952,200,2024,C00296,123551.52
A73190952,200,2024,C00279,308878.8
V33323144,200,2024,C00255,1193202.0
V33323144,200,2024,C00500,178980.3
V33323144,200,2024,C00032,119320.20000000001
V33323144,200,2024,C00033,1789803.0
V33323144,200,2024,C00195,477280.8
V33323144,200,2024,C00296,23864.04
V33323144,200,2024,C00279,59660.100000000006
D15126257,200,2024,C00255,8205114.0
D15126257,200,2024,C00500,1230767.0999999999
D15126257,200,2024,C00032,820511.4
D15126257,200,2024,C00033,12307671.0
D15126257,200,2024,C00195,3282045.5999999996
D15126257,200,2024,C00296,164102.28
D15126257,200,2024,C00279,410255.7
A92264795,200,2024,C00255,40046079.0
A92264795,200,2024,C00500,6006911.85
A92264795,200,2024,C00032,4004607.9000000004
A92264795,200,2024,C00033,60069118.5
A92264795,200,2024,C00195,16018431.600000001
A92264795,200,2024,C00296,800921.5800000001
A92264795,200,2024,C00279,0.0
F27669523,200,2024,C00255,42328285.0
F27669523,200,2024,C00500,6349242.75
F27669523,200,2024,C00032,4232828.5
F27669523,200,2024,C00033,63492427.5
F27669523,200,2024,C00195,16931314.0
F27669523,200,2024,C00296,846565.7000000001
F27669523,200,2024,C00279,0.0
S26029189,200,2024,C00255,14284221.0
S26029189,200,2024,C00500,2142633.15
S26029189,200,2024,C00032,1428422.1
S26029189,200,2024,C00033,21426331.5
S26029189,200,2024,C00195,5713688.399999999
S26029189,200,2024,C00296,285684.42
S26029189,200,2024,C00279,0.0
U95560869,200,2024,C00255,19091146.0
U95560869,200,2024,C00500,2863671.9
U95560869,200,2024,C00032,1909114.6
U95560869,200,2024,C00033,28636719.0
U95560869,200,2024,C00195,7636458.399999999
U95560869,200,2024,C00296,381822.92
U95560869,200,2024,C00279,0.0
P23082934,200,2024,C00255,26818515.0
P23082934,200,2024,C00500,4022777.25
P23082934,200,2024,C00032,2681851.5
P23082934,200,2024,C00033,40227772.5
P23082934,200,2024,C00195,10727406.0
P23082934,200,2024,C00296,536370.3
P23082934,200,2024,C00279,1340925.75
G97926734,200,2024,C00255,10629398.0
G97926734,200,2024,C00500,1594409.7
G97926734,200,2024,C00032,1062939.8
G97926734,200,2024,C00033,15944097.0
G97926734,200,2024,C00195,4251759.199999999
G97926734,200,2024,C00296,212587.96
G97926734,200,2024,C00279,0.0
P52477264,200,2024,C00255,40171908.0
P52477264,200,2024,C00500,6025786.2
P52477264,200,2024,C00032,4017190.8000000003
P52477264,200,2024,C00033,60257862.0
P52477264,200,2024,C00195,16068763.2
P52477264,200,2024,C00296,803438.16
P52477264,200,2024,C00279,0.0
Q79302042,200,2024,C00255,24997031.0
Q79302042,200,2024,C00500,3749554.65
Q79302042,200,2024,C00032,2499703.1
Q79302042,200,2024,C00033,37495546.5
Q79302042,200,2024,C00195,9998812.399999999
Q79302042,200,2024,C00296,499940.62
Q79302042,200,2024,C00279,0.0
R65885406,200,2024,C00255,33206376.0
R65885406,200,2024,C00500,1000.0
R65885406,200,2024,C00032,5000.0
R65885406,200,2024,C00033,49809564.0
R65885406,200,2024,C00195,0.0
