nif_declarante,nif_contraparte,importe,is_circular
S0075341Q,E0014136J,18072,False
R0001769M,W0097329R,43245,False
R0073977P,E0040659B,97774,False
A0075965G,D0098958B,45611,False
E0009431R,W0067446G,59986,False
U0020636F,N0081866B,21922,False
R0066369H,G0027667H,8484,False
P0024423N,W0088276G,16876,False
Q0050824E,E0064898R,9547,False
V0052551M,E0008429N,11494,False
R0078662W,R0034527K,42432,False
S0008104D,B0078771S,33769,False
J0068774L,E0091192T,10738,False
B0007576Y,D0008625S,3060,False
A0053117W,Q0086642Q,46487,False
E0036918H,D0090211D,10390,False
R0026434D,S0007021Y,64007,False
V0068984V,D0006269Z,11628,False
N0071035S,V0011079S,5000,False
Q0068175C,J0028917R,60445,False
A0098902V,Q0042203C,2059,False
N0019308G,E0017638H,27981,False
S0008566B,D0073552T,32640,False
H0089438B,F0028634F,160673,False
D0060678Q,H0019115A,22361,False
D0003425B,C0004627T,35637,False
W0004820M,W0084148X,16889,False
D0035061D,D0024926K,9723,False
Q0084369J,Q0093596D,18680,False
G0068991B,E0049001Y,11765,False
V0050813Y,W0035052A,40759,False
G0016794C,B0045698X,53894,False
A0012437S,Q0081186J,38034,False
H0041493W,Q0006310Y,64036,False
N0094540L,F0013077H,39978,False
D0098011Z,Q0024728A,19691,False
B0050948Z,D0093862F,3964,False
D0083211X,N0015622N,16694,False
F0062522K,D0068369G,13620,False
Q0031518B,G0096342Y,30024,False
R0001192N,F0035239A,21724,False
C0099555K,H0066842F,26957,False
F0064609Y,G0072425N,11900,False
U0065882R,C0056903G,5767,False
V0045522E,U0005576E,16037,False
N0099804C,A0098262G,113671,False
C0001991H,U0001957J,31626,False
E0002740W,V0095054J,2747,False
D0020312K,J0034575A,3504,False
F0052603Y,C0034313Z,21682,False
R0062318Y,C0044687P,7629,False
H0033185V,H0000322G,54259,False
H0089889N,S0034571K,24699,False
Q0037345S,R0081992Y,31186,False
H0077524Q,N0054321K,29938,False
U0015057B,R0060746Z,8600,False
R0019212Y,P0086126T,14427,False
B0061628S,B0011694D,7089,False
B0055783D,H0054290P,11585,False
C0028272H,J0048832R,14877,False
B0009656P,D0031672T,27537,False
Q0053307T,B0043498H,9662,False
A0091506E,A0009171T,30715,False
W0039564P,S0057082V,52764,False
J0088274Q,B0056081P,17638,False
B0084869E,A0018937T,21400,False
C0021889H,U0064189Q,47973,False
B0021646Y,N0067006Q,108005,False
H0046136Z,J0087730E,11251,False
U0000378J,J0060228T,56521,False
S0034064R,B0091146F,18986,False
R0026210D,N0062758R,5183,False
J0080330S,D0039384E,36822,False
H0074764B,B0061611N,20355,False
N0019449J,D0053058J,6028,False
S0027126C,V0010106A,14627,False
D0074672L,Q0095460Y,44677,False
R0005937P,F0056679F,15284,False
J0042573Y,S0064882H,11016,False
N0064380M,N0012380P,60787,False
W0043204J,J0012214F,42010,False
R0068445X,W0047859S,42927,False
A0035607X,Q0032910D,49857,False
Q0009295A,P0013270B,56495,False
E0093951T,B0027928F,76620,False
N0075378H,P0015585H,145708,False
V0076833D,H0065810G,39261,False
S0005638H,F0070324S,23507,False
G0012970Q,W0015675L,15803,False
G0029562M,Q0049629M,52265,False
P0039669K,R0018048Y,45557,False
C0053567P,V0004754C,33383,False
C0082124J,R0068877G,49537,False
Q0056966N,C0005340G,210911,False
R0007497B,P0094496V,17575,False
G0045172L,U0059896W,22900,False
A0031643G,C0040317S,22591,False
Q0094492V,D0013801N,16098,False
A0084975W,W0039278R,52570,False
C0047049F,U0056176P,25160,False
S0080217L,D0098354X,16804,False
G0007990P,D0008076P,14451,False
J0080045Y,R0063147M,3908,False
S0046129P,N0042504R,21687,False
H0025056H,U0046710C,25449,False
F0093572D,N0036382Y,3247,False
B0023510A,B0039722X,29175,False
H0037149Q,D0052958J,121103,False
U0098886X,E0064865G,158246,False
Q0028713T,F0073589W,13655,False
J0018248P,C0023650Z,20044,False
R0067431T,E0083079G,19949,False
C0005505C,U0040499B,63845,False
R0077817E,J0019956C,5464,False
P0064687V,C0020929E,14211,False
R0051179N,F0099174F,176007,False
N0073226C,G0000035Y,5900,False
C0062462F,Q0090846V,102634,False
U0079392G,V0008449D,41254,False
U0029127B,C0074210K,13077,False
Q0039301Q,A0090582K,13964,False
W0085272T,A0070323T,17376,False
G0081002J,H0001150B,8365,False
J0037939E,E0047089E,1948,False
N0013008Q,G0088095A,9106,False
U0017016H,B0038210L,34896,False
H0099671Q,G0004256Q,41439,False
P0087512K,J0044187Q,15719,False
V0051770M,R0075022L,30678,False
Q0035649T,Q0012992S,8601,False
P0060488P,H0068697L,77548,False
V0064138H,H0028349V,23350,False
H0022549T,W0014952C,10851,False
D0099302J,D0070742E,99627,False
H0000194Y,R0093080C,26416,False
F0081054Y,U0037211M,67021,False
R0067403X,V0074320C,61034,False
Q0017256Q,J0073919L,34142,False
U0048997Y,A0098850R,3830,False
A0011680E,R0020519G,155868,False
C0093015R,J0010934Z,2723,False
R0064589Q,D0058118G,12196,False
E0058378J,A0001952H,5647,False
R0083041Q,G0081993G,36613,False
A0072405R,B0048974N,23322,False
D0026466Y,A0037529G,17899,False
R0051927M,A0001208H,50177,False
R0055937N,D0005683G,63342,False
V0049536J,J0069916T,14222,False
Q0052522R,H0094847X,3557,False
A0035896E,C0050222L,53971,False
H0053618M,G0088390P,16157,False
G0069798N,D0081584A,89633,False
N0052063V,H0059155T,5941,False
J0019991D,E0034838Y,49188,False
J0017344S,G0081174Q,24353,False
V0065926B,V0023568V,16964,False
A0005919Q,A0091232P,31296,False
P0032316B,B0029713X,2996,False
N0063844S,Q0024418A,3922,False
R0032347J,W0047751Z,6351,False
D0054396K,H0057868J,9812,False
P0020369Y,S0045152D,74088,False
V0091508W,G0080215E,62522,False
S0022062W,E0032700V,168601,False
J0045973Z,P0063202L,60491,False
A0049039E,J0068925V,2676,False
J0089885W,N0096551P,18996,False
C0018014K,C0060643N,229170,False
F0032407C,W0037990C,20896,False
J0037076R,W0002067G,16617,False
U0017905V,W0095588V,30010,False
A0063550X,F0078357R,21027,False
Q0046667Q,J0024875P,14739,False
D0005669R,J0050341M,77926,False
E0025879W,A0081802D,50127,False
D0025974Y,A0064732Y,17858,False
G0040793L,W0044619K,3548,False
F0055113J,A0034901J,46297,False
G0097225M,J0071011C,22962,False
P0049869X,F0071782X,136578,False
P0072846V,R0072902X,21136,False
G0059052V,R0005636L,41796,False
D0025974Y,G0037230B,61581,False
H0048819K,Q0044322X,20012,False
S0008941Q,N0082471X,119501,False
N0060546X,B0093795Y,174286,False
A0092720N,E0053989R,3316,False
P0052583C,P0094245D,9889,False
H0089139W,Q0018323H,39370,False
G0035456B,G0062854E,58830,False
E0050589N,Q0075045F,153855,False
W0021993Y,Q0004540L,13892,False
S0027769G,A0021572S,8691,False
H0057867A,C0004676Z,63147,False
R0095743N,F0014571N,42785,False
J0016276X,H0083583H,60191,False
D0092838A,C0040354K,8559,False
E0063271C,N0052841C,61161,False
C0066833A,R0025186G,47462,False
Q0072738L,U0074471V,18533,False
W0047980M,H0094650C,21675,False
Q0015793Z,P0040758M,110150,False
B0034431F,H0084813S,55559,False
Q0012799H,J0023473F,8458,False
G0041325Y,E0007281K,8136,False
V0017546V,U0020628N,28216,False
G0060086N,A0073119A,4373,False
Q0086436F,G0078187Y,32622,False
W0086326A,A0071457K,24247,False
V0079613S,D0040003T,60242,False
F0020703Q,S0096257Z,13512,False
J0032808J,D0067355B,73025,False
S0070723P,U0097454J,30943,False
F0003372V,U0092173T,15533,False
E0051493K,A0036743L,23156,False
E0019493M,Q0097830D,156395,False
H0070640X,A0046379V,31562,False
C0083501R,C0009522Q,78086,False
A0036226Q,G0077561Q,53839,False
G0018524K,J0010162W,15235,False
P0074779S,F0094778Z,11009,False
U0076592L,H0027651F,18416,False
C0033181M,F0096695E,9368,False
V0028403E,A0006166R,8720,False
R0017197Q,S0042403Z,29353,False
W0019883D,S0029290S,23378,False
D0015031Z,U0020027T,34602,False
N0013329E,G0051827C,45084,False
P0041038E,J0006510S,14617,False
V0098875H,C0074028D,3904,False
F0072403A,H0068112V,26584,False
C0050945V,U0063303Z,17624,False
R0031335K,U0099554K,16432,False
C0034836W,J0039234D,20737,False
B0018167N,H0082888T,19459,False
W0065986F,J0091248W,4587,False
R0012554R,B0016682J,7388,False
C0005760T,J0076724K,42670,False
P0073763B,U0033027E,5645,False
U0093427V,S0084834E,6889,False
S0096963C,W0070808G,9658,False
B0012161P,W0094043C,22497,False
S0036151M,E0022902D,21647,False
Q0045714F,H0088385S,86254,False
W0003712H,S0070142T,6905,False
Q0060032E,Q0066863Y,4331,False
D0096005X,R0050231N,99831,False
R0003336Z,E0069295B,8578,False
Q0031195H,A0069979F,10191,False
W0083498F,F0056527K,6053,False
V0038464L,P0034476Z,85213,False
N0052640H,C0006107P,4733,False
U0043657F,N0040640P,38857,False
P0025919J,G0013366S,23122,False
D0086464N,W0025845A,15745,False
V0018659G,U0005675F,14357,False
G0000327Q,B0068386F,13967,False
B0021327A,Q0063152D,2284,False
S0017669A,V0052492Y,8399,False
R0093208P,G0009529P,30455,False
N0084515L,C0049852J,200520,False
N0005878L,R0050812W,27941,False
H0058624D,V0058870M,3017,False
B0077881Z,N0086324M,9081,False
E0058625V,W0070993T,15752,False
B0091087D,H0056100G,4512,False
N0000907L,G0042679C,11967,False
A0002437V,Q0084221X,11383,False
P0091568J,G0091429V,14889,False
B0066998N,W0089145D,14829,False
J0071799Y,B0026985H,6623,False
H0007710Z,V0070208S,50792,False
F0087754Y,R0004411D,31881,False
F0088972D,N0049892T,36383,False
N0015947Z,W0039955Q,21701,False
W0022444J,G0031832B,115560,False
U0010889K,J0048767M,102298,False
Q0086670V,G0034384T,34740,False
A0049461S,Q0057357Z,43660,False
D0094530L,J0043778D,25546,False
P0078410T,A0024400S,22965,False
E0094112W,N0096512A,6463,False
V0066058C,N0003407M,5114,False
N0056763W,B0053533C,10691,False
C0095746J,R0067311J,57914,False
J0051622K,A0093182A,1857,False
R0076294A,P0070801L,95575,False
H0037186D,Q0037153G,17974,False
U0066883S,G0043002D,39055,False
J0063742W,P0023353W,76455,False
D0055584G,G0035352J,6148,False
R0034582S,W0082472S,9942,False
S0021410A,R0075802E,147082,False
B0082284A,G0082855T,121611,False
N0090509W,F0068436C,10270,False
V0074920E,V0005387P,9962,False
P0062493H,F0025220P,9226,False
Q0043292S,Q0038270V,16862,False
P0096498A,S0071581A,14677,False
N0098098Z,F0003302J,1477,False
Q0063525G,U0080933Q,3772,False
D0076113L,F0032622B,71632,False
P0081781Y,S0043917R,37788,False
R0010771H,P0089937V,60119,False
P0077926A,U0033325H,41327,False
E0065331Z,C0055728Q,53881,False
S0086992K,Q0043263W,11718,False
V0062044R,U0045415J,4772,False
S0069700P,B0072018R,2504,False
R0078490R,W0065429E,38220,False
E0084331Z,U0091352G,12937,False
N0044823S,E0049264R,12088,False
E0052794X,U0093139P,19624,False
C0063481F,B0059384S,4081,False
W0019994X,Q0050897L,7529,False
A0044967Z,U0096761M,18378,False
P0094439D,D0030220N,14375,False
D0008363Z,R0063013Z,70730,False
S0073096K,S0008989Z,24983,False
C0026066W,W0000057R,24369,False
D0021058Y,V0060827L,25995,False
C0027079E,H0014332J,14354,False
E0034859K,C0093036Q,4862,False
D0002576Z,R0012050T,24120,False
P0095712L,H0049233R,12386,False
E0074187B,N0024166D,19016,False
G0094064C,Q0047545Y,46503,False
D0027680Y,W0040558M,16574,False
N0037131D,G0010788V,137570,False
W0071439C,W0069666W,6578,False
B0023772X,V0093410J,13194,False
E0078782A,Q0039402L,20426,False
S0077412S,W0084999B,4952,False
Q0038836P,U0051668B,7799,False
C0028760P,C0007078Q,10708,False
F0088195S,B0057406A,19266,False
A0056226M,G0004731T,52516,False
P0043154H,E0046392P,23192,False
C0066099L,P0093924L,74332,False
V0073154F,G0071458L,65201,False
S0071868K,Q0044151S,167835,False
W0050741C,P0047281R,24966,False
D0095714L,B0068798P,21733,False
W0094014Z,V0012181S,17808,False
D0042132B,P0026449M,21877,False
H0076713F,Q0000930Q,15083,False
W0025292P,B0033735N,6814,False
D0097399D,V0016697N,25888,False
U0023780N,H0018879K,77225,False
C0095190W,B0072517H,13271,False
V0008702B,R0009640C,2740,False
D0098145H,V0081146S,34820,False
G0043883L,D0040027A,33157,False
V0047222Z,R0005567A,6192,False
V0037157D,R0026040Q,17295,False
G0064334G,G0019951H,12479,False
H0063373G,S0020595E,25942,False
F0022950S,E0023970F,1949,False
E0007489W,N0069022H,111291,False
D0092293X,J0064757M,19859,False
Q0009836H,N0089711W,24184,False
W0003083K,E0081203L,11375,False
P0063337Q,D0050338X,22081,False
C0018093T,H0025739K,7042,False
P0086802G,R0004567V,5942,False
P0016740Z,S0017766F,15801,False
A0027879P,N0022769J,43419,False
G0015562M,G0055094B,72253,False
U0017411C,R0033298T,78423,False
F0021639M,V0031128R,16484,False
D0085552B,E0044351S,18555,False
J0082117M,F0090166K,6580,False
B0065632L,Q0074829Q,22653,False
B0013812Z,G0055171D,2166,False
N0071395B,C0070293V,85459,False
U0042314M,B0088246R,22171,False
E0073920S,F0099020A,48306,False
A0000687W,D0054782S,31213,False
C0065563L,P0041661N,10348,False
W0009762B,D0010952A,30603,False
N0057126T,Q0028146V,44330,False
R0062031Y,N0001595G,42147,False
N0086284L,F0028359R,32203,False
B0005775D,U0015667H,35019,False
J0051131D,N0035001M,32077,False
N0074285A,G0083312E,26840,False
A0062928Y,D0063228A,10112,False
V0001938V,N0012980Y,10433,False
Q0018766G,W0081432K,10028,False
B0020449T,S0088960F,66050,False
V0052551M,U0098828X,9346,False
U0039755L,E0057829A,26812,False
W0069663D,N0081886F,33858,False
P0007853S,R0095386B,19228,False
J0020351J,U0072601L,4637,False
R0002881H,V0019474N,4563,False
N0009636N,Q0052394V,15261,False
H0001506K,R0079660W,37062,False
D0024864Q,D0079792P,10766,False
Q0087545Q,V0003606S,36388,False
S0071934H,D0085828B,12573,False
Q0016925S,H0028545R,4589,False
U0041843J,C0051828B,15562,False
W0010242X,R0097015L,53877,False
V0006740B,V0006109E,89314,False
N0056564X,G0073393F,2853,False
U0091747N,S0006409N,18318,False
D0001913H,H0094606A,42459,False
P0076555Z,J0087068R,17119,False
V0044096G,H0032365M,98644,False
J0035700A,H0093397D,49334,False
D0074279D,B0020190H,21757,False
D0067252V,C0081531C,19853,False
F0002627V,D0053578P,21887,False
Q0092801P,A0071992G,6236,False
P0063695J,A0087818S,10895,False
V0085065N,C0041160S,48601,False
N0092029K,C0080626H,2182,False
P0053152S,H0047312L,13964,False
R0098286V,H0042064P,13907,False
S0024939H,U0042033F,67578,False
W0077215D,P0091927T,101533,False
D0067336J,C0091919C,149026,False
A0059753L,A0059704T,3877,False
N0032882E,R0045486E,84207,False
Q0087129Q,V0043194Z,30196,False
R0006172R,F0025676L,24365,False
G0027565H,A0080643J,21636,False
U0035080W,F0079722T,6737,False
N0056763W,Q0088343J,13601,False
E0040533B,S0006905S,30370,False
E0038160S,Q0091553M,34165,False
G0031624B,N0085188W,22526,False
V0095089J,R0069206D,11426,False
C0067847E,P0053144V,17812,False
U0036153J,G0079718D,4757,False
D0044422A,Q0099997M,14730,False
H0042919Z,G0084274D,62802,False
V0061716A,J0036099B,6726,False
U0027308Q,A0013531D,23954,False
U0032985Y,J0084216X,12954,False
V0031884Q,S0036848L,14495,False
S0010803W,N0017038J,6365,False
R0039523P,H0065865K,13175,False
U0029127B,D0003410S,109928,False
D0043697K,E0017478T,10184,False
A0038129E,D0040633K,54316,False
H0026629V,F0075001A,77095,False
F0026926L,P0032862Y,98974,False
S0069010E,S0021519X,2103,False
D0069303Y,B0004302Y,150370,False
W0066770A,U0039106G,520,False
P0033746G,P0039669K,4161,False
A0061667A,Q0068876A,18221,False
H0064812B,B0071595Y,1594,False
V0087225F,H0028618D,24527,False
C0006839X,S0041579L,8738,False
P0031637F,A0054431Y,33276,False
G0033616S,S0072061S,2171,False
U0059746C,Q0035574S,33677,False
B0038923J,H0001007Q,11380,False
V0050018D,N0059492W,67693,False
C0099484N,A0094964E,35146,False
W0098835B,N0070309J,207237,False
G0052223J,W0088744W,7981,False
B0076660L,D0067555Y,9725,False
A0063876A,Q0044609G,37614,False
A0043155J,V0006906N,4190,False
B0095731E,F0057545R,13319,False
G0064502N,F0070343N,4451,False
S0024121J,H0086942E,212784,False
H0051233E,N0088545W,13407,False
V0067461L,F0030310P,41750,False
E0080760N,A0091985D,12559,False
J0090099R,R0044997R,154166,False
Q0084209E,C0075364F,12618,False
G0046097G,W0064737S,13736,False
V0022772M,V0059035J,10636,False
G0002184G,N0063125L,110211,False
R0019480R,E0093842D,33064,False
Q0083052Z,A0045595X,24142,False
F0013086S,A0042391D,7195,False
Q0044139Y,B0044994P,154567,False
B0080861E,N0069942P,30060,False
S0029347K,B0094951J,7350,False
P0072059W,G0018522M,18826,False
A0000838P,F0082662L,56124,False
H0025289Y,A0040903V,54868,False
R0035983D,E0072022C,11430,False
D0049329T,V0037041L,64992,False
C0004324D,J0041517V,54242,False
A0093903F,A0037432F,4739,False
S0097387A,N0076979H,10045,False
Q0087509W,R0086418B,31210,False
Q0083411V,S0036593R,67456,False
G0008150Q,E0043361E,6529,False
V0007613W,A0021922Q,34879,False
D0060925B,U0013351P,9668,False
B0020911C,W0086473G,6518,False
H0000083B,H0042174W,14683,False
F0090307D,Q0094491E,56831,False
H0003877W,H0028687G,7639,False
J0046346F,G0037851V,8914,False
E0093849T,N0081075Z,14304,False
H0080683M,J0054858C,32488,False
N0091596H,D0051548F,9718,False
F0099486Q,N0030621N,8225,False
D0078360J,N0056547C,28457,False
E0057668F,B0053888N,42227,False
G0065769K,A0004888N,10808,False
D0011133Z,F0069148J,6617,False
F0030384W,D0004177F,9781,False
P0015394L,A0023958N,29343,False
A0043551M,N0038162N,62286,False
W0011279X,C0044357F,79510,False
B0043924E,W0071118V,114490,False
V0034559T,E0086521G,23354,False
W0088734Z,G0005834N,9514,False
W0074934M,W0098024L,17615,False
C0023047R,J0003807A,13217,False
D0060538J,A0030919P,6920,False
R0098161Y,U0038425N,65879,False
G0096650R,F0011722M,38931,False
A0046088B,F0089003X,18280,False
E0049359S,J0061512B,28407,False
F0071526H,Q0082504K,3335,False
A0041612W,C0082714F,89152,False
B0041236W,V0010178W,30192,False
W0044328Y,N0066673F,72328,False
B0040281K,D0000171T,15706,False
H0078733X,E0049318M,9759,False
C0077151X,H0085567Z,29355,False
V0072408B,N0073273A,14049,False
A0076162K,S0019200S,8065,False
V0029148L,N0016964J,10723,False
G0016421A,A0032767Y,15701,False
F0033453R,N0049920K,58435,False
H0070486K,N0091688T,41466,False
S0044379M,B0023911E,51361,False
N0034801A,J0074517V,5814,False
F0031022P,S0072906C,54867,False
W0028206D,B0061833N,23877,False
A0020386H,J0019832K,11895,False
P0044586N,C0009902R,18070,False
G0013321Z,N0045061H,13108,False
H0020150V,R0025898X,4564,False
U0066460H,G0042888C,26627,False
J0085040A,W0078165H,17570,False
E0065365G,P0007870W,23953,False
E0092797A,N0023924H,392648,False
R0079081G,C0025510T,78566,False
D0097816X,J0064539C,80836,False
Q0097552B,C0059604H,7895,False
A0018478K,B0048993T,32688,False
F0057018W,F0014330R,19502,False
F0046986Q,D0066672M,43125,False
G0031615Y,H0094896J,14079,False
D0079959J,Q0054442W,45448,False
E0052869N,A0081962M,15605,False
E0079928X,S0071362B,20384,False
G0075545M,W0074353N,23271,False
D0023174D,G0043780W,13642,False
F0034228Q,D0082654B,26879,False
S0004164D,E0053669G,2827,False
H0023355D,S0087553V,14410,False
H0098647W,A0026446X,16641,False
Q0089841G,S0009830T,19295,False
P0069877M,V0030814D,28276,False
P0077828J,S0097917B,11622,False
N0080901E,C0094932V,74247,False
J0084250J,R0066559Y,23975,False
Q0001678X,J0011410K,14558,False
D0067336J,U0031706Q,13998,False
B0095744W,S0023871Z,23162,False
E0065170J,J0054843X,15214,False
D0054741V,J0018053V,38941,False
U0000755Y,D0046370F,17542,False
Q0004010Z,P0047739P,120486,False
G0027408J,V0071857C,95118,False
W0057215Z,A0095428R,16659,False
W0022395D,C0039674V,3777,False
S0075614P,A0067870J,5201,False
P0088269V,E0073235H,10731,False
Q0068870X,V0095303A,35501,False
D0094151S,U0027306X,41238,False
R0035414N,Q0071594S,19422,False
S0088333J,F0076638F,14526,False
V0079422M,E0034146P,296520,False
G0066261N,D0038308F,43124,False
H0011798K,V0076419F,39928,False
A0058770P,A0089603J,101590,False
A0091805P,J0097513F,10051,False
F0028202L,S0003453F,4503,False
D0010531A,U0056176P,290996,False
P0090503J,R0005213B,32694,False
D0006998T,H0054064P,70523,False
C0016288H,A0071826D,50687,False
V0044226R,S0054316M,6912,False
Q0060533G,A0012449V,12020,False
Q0008848M,H0068515B,13437,False
F0062648B,N0072679Q,7947,False
W0084278S,V0008541P,5562,False
V0058078G,R0093927Q,12136,False
A0010187C,Q0082585R,57479,False
G0026602W,P0041685F,40937,False
D0041601K,U0061562W,26609,False
E0086047M,W0053874Z,22522,False
