id,nif,nombre,tipo,sector_cnae
2905,P78104290,Promociones del Norte S.C.P,SANA,Construccion
2906,J84260585,Supermercados JHCB S.Com.,SANA,Construccion
2907,B69946046,Marino Cruz Baena S.Com.,SANA,Tecnologia
2908,H44369411,Hoz y Prado S.A.T.,SANA,Tecnologia
2909,H40647266,Comercial Solera S.L.,SANA,Transporte
2910,F15399953,Consultoría Ortega S.L.N.E,SANA,Comercio
2911,J22262023,Rita Jurado Arnaiz S.L.,SANA,Tecnologia
2912,C27790417,Compañía Losada & Asociados S.L.,SANA,Comercio
2913,B37881323,Tecnologías LWM S.Com.,SANA,Tecnologia
2914,H88608288,Arce y Briones S.Coop.,SANA,Transporte
2915,U23189607,Servicios Noguera y asociados S.L.N.E,SANA,Construccion
2916,P95081383,Banca Privada del Sur S.L.N.E,SANA,Construccion
2917,G74196211,Inmobiliaria Catalán y asociados S.Coop.,SANA,Construccion
2918,U21191907,Vélez y asociados S.L.L.,SANA,Transporte
2919,G23405117,Armando Torres Reyes S.L.U.,SANA,Tecnologia
2920,V50260078,Tejedor y Calatayud S.Coop.,SANA,Construccion
2921,S24968484,Soluciones Mayo & Asociados S.L.L.,SANA,Transporte
2922,G89045858,Comercial HNBU S.C.P,SANA,Transporte
2923,A43789014,Grupo Luján S.L.,SANA,Transporte
2924,J76116342,Transportes Gomis & Asociados S.L.L.,FRAUDE_CARRUSEL,Tecnologia
2925,P78087711,Hnos Vélez S.L.L.,SANA,Transporte
2926,W48085045,Salmerón & Asociados S.Com.,SANA,Comercio
2927,J81429336,Cervera y Valdés S.C.P,SANA,Tecnologia
2928,P46948576,Talleres OF S.L.U.,SANA,Comercio
2929,U24961257,Borja Gargallo Alfaro S.L.N.E,SANA,Tecnologia
2930,V10874735,Hnos Cuevas S.Com.,SANA,Comercio
2931,W73150290,Hotel Internacionales S.Com.,SANA,Transporte
2932,F33997481,Flavio Riera Gallo S.A.,SANA,Construccion
2933,S50888220,Soluciones ZKIT S.Coop.,SANA,Construccion
2934,U55960407,Marcela Isern Santana S.A.,SANA,Tecnologia
2935,G24591037,Grupo Artigas S.L.N.E,SANA,Tecnologia
2936,G51231731,Inmobiliaria del Norte S.L.N.E,SANA,Comercio
2937,P81189018,Alimentación YKHU S.Com.,SANA,Transporte
2938,D50273561,Sureda y Cabo S.L.U.,SANA,Tecnologia
2939,E53455060,Talleres VRTP S.L.L.,SANA,Tecnologia
2940,G63182430,Farmaceútica Paredes & Asociados S.L.,SANA,Tecnologia
2941,F91889353,Promociones OUXS S.Com.,SANA,Tecnologia
2942,P79318932,Servicios Saura S.A.,SANA,Transporte
2943,S46155999,Carmona y Izquierdo S.Com.,SANA,Tecnologia
2944,J73348307,Tecnologías Avanzadas S.A.,SANA,Comercio
2945,Q29459762,Grupo Benito S.L.,SANA,Comercio
2946,P57504159,Alimentación Frutos S.A.,SANA,Comercio
2947,U51341326,Industrias García S.L.N.E,SANA,Transporte
2948,R65985387,Patiño y asociados S.A.,SANA,Construccion
2949,R17423236,Torrent y asociados S.C.P,FRAUDE_CARRUSEL,Transporte
2950,Q96676830,Comercial CCT S.L.N.E,SANA,Tecnologia
2951,U46803483,Suministros Navarrete y asociados S.L.N.E,SANA,Construccion
2952,G37999031,Catalán y Serra S.Coop.,SANA,Comercio
2953,N60126991,Banco Inteligentes S.Com.,SANA,Construccion
2954,P67377856,Familia Vaquero S.L.,SANA,Transporte
2955,P84902641,León Figueroa Canales S.L.N.E,SANA,Tecnologia
2956,G92886941,Felisa Armas Pinilla S.L.N.E,SANA,Transporte
2957,J24339094,Fábrica Jáuregui S.Com.,SANA,Construccion
2958,H31530932,Concha Baeza Paz S.A.,SANA,Comercio
2959,V89583095,Desarrollo Españolas S.A.T.,SANA,Transporte
2960,B98505617,Fito Reyes Cabanillas S.Coop.,SANA,Transporte
2961,V43533779,Luís y Acuña S.L.L.,SANA,Comercio
2962,R17961369,Logística Mayol S.Coop.,SANA,Construccion
2963,B95849506,Transportes Nogueira S.A.,SANA,Comercio
2964,J82195140,Mínguez y Espejo S.A.,SANA,Comercio
2965,U48149420,Hermanos Palacio S.C.P,SANA,Construccion
2966,V28023391,Hnos Barrena S.L.N.E,SANA,Construccion
2967,P65536259,Hnos Moll S.Coop.,SANA,Tecnologia
2968,E89162732,Hnos Clavero S.A.,SANA,Comercio
2969,G85408403,Suministros Elías S.Coop.,SANA,Construccion
2970,U42913766,Hnos Almazán S.A.,FRAUDE_MAQUILLAJE,Comercio
2971,J84715577,Logística KK S.A.,FRAUDE_MAQUILLAJE,Comercio
2972,A28853237,Alimentación Avanzadas S.Com.,SANA,Construccion
2973,P58483417,Servicios Inteligentes S.A.U,SANA,Transporte
2974,G34714856,Hnos Barba S.Coop.,SANA,Comercio
2975,U40558998,Criado y Colomer S.Com.,SANA,Transporte
2976,Q54696127,Familia Dueñas S.Coop.,SANA,Tecnologia
2977,J44273540,Tecnologías Téllez S.A.,SANA,Construccion
2978,E25997469,Finanzas Carro & Asociados S.Coop.,SANA,Transporte
2979,S63191556,Finanzas Paredes & Asociados S.A.,SANA,Transporte
2980,B80920296,Logística Juan y asociados S.Coop.,SANA,Construccion
2981,W60126880,Pons & Asociados S.L.,SANA,Construccion
2982,S14306243,Conde & Asociados S.C.P,SANA,Comercio
2983,V47936160,Comercializadora Ibérica S.L.N.E,SANA,Comercio
2984,C20140494,Villanueva y Menéndez S.Coop.,SANA,Construccion
2985,D81371946,Mario Roura Arrieta S.Com.,SANA,Tecnologia
2986,W21774955,Desarrollo Aragón S.A.D,SANA,Transporte
2987,G19809109,Banca Privada QAH S.A.U,SANA,Transporte
2988,J72507231,Terrón y Calzada S.L.,SANA,Transporte
2989,E97301075,Hnos Barrio S.Coop.,FRAUDE_MAQUILLAJE,Comercio
2990,C34383847,Delgado y asociados S.Coop.,SANA,Comercio
2991,U80828569,Infraestructuras Acero S.Coop.,FRAUDE_MAQUILLAJE,Transporte
2992,A63883863,Transportes Españolas S.Coop.,SANA,Comercio
2993,A93710220,Despacho Mena S.A.,SANA,Transporte
2994,A11145938,Linares y Palacios S.L.,FRAUDE_MAQUILLAJE,Tecnologia
2995,P67331055,Baena & Asociados S.L.,SANA,Tecnologia
2996,J39915787,Construcción Internacionales S.Com.,FRAUDE_MAQUILLAJE,Comercio
2997,U97726411,Supermercados Cantero S.Com.,SANA,Tecnologia
2998,Q87424312,Molina & Asociados S.Com.,SANA,Tecnologia
2999,G29902315,Inversiones Roselló y asociados S.A.,SANA,Tecnologia
3000,N34372157,Hnos Hervia S.L.N.E,SANA,Construccion
3001,A81594695,Inmobiliaria del Sur S.L.,SANA,Construccion
3002,E82487807,Grupo Quiroga S.A.,SANA,Comercio
3003,C53951077,Distribuciones Rocha & Asociados S.Coop.,SANA,Comercio
3004,H98337685,Cuenca y asociados S.L.U.,FRAUDE_CARRUSEL,Tecnologia
3005,G50658510,Ainara Chacón Almazán S.A.,SANA,Tecnologia
3006,S46383465,Desarrollo Linares y asociados S.L.,SANA,Tecnologia
3007,G57693567,Tecnologías Gómez & Asociados S.A.,SANA,Construccion
3008,E69007608,Galán & Asociados S.L.,SANA,Construccion
3009,R13412336,Hnos Peñalver S.L.,SANA,Transporte
3010,G61058647,Hnos Pinedo S.L.,SANA,Construccion
3011,U68860762,Edgardo Palomino Tapia S.A.U,FRAUDE_MAQUILLAJE,Transporte
3012,G37599495,Inmobiliaria Capdevila y asociados S.A.T.,SANA,Transporte
3013,D22462359,Instalaciones Galindo & Asociados S.A.,SANA,Tecnologia
3014,W87618586,Somoza y Barbero S.L.N.E,SANA,Construccion
3015,F38137132,Tecnologías del Sur S.A.,SANA,Construccion
3016,V91181379,Ema Antón Reyes S.L.,SANA,Comercio
3017,P65717519,Soluciones Mayol S.L.,SANA,Tecnologia
3018,G22185758,Cerdá y asociados S.A.,SANA,Comercio
3019,V44263710,Inversiones del Noroeste S.Coop.,SANA,Construccion
3020,U12167007,Compañía SPF S.L.,SANA,Construccion
3021,R66373318,Familia Bejarano S.A.,SANA,Transporte
3022,D57604491,Grupo Miró S.Com.,FRAUDE_MAQUILLAJE,Comercio
3023,N18765169,Finanzas del Sur S.Coop.,SANA,Transporte
3024,N40784021,Álamo y Gálvez S.L.N.E,SANA,Construccion
3025,R73265064,Hotel del Sur S.L.N.E,SANA,Construccion
3026,J96887136,Hnos Cuesta S.L.,SANA,Comercio
3027,B28889241,Compañía Tamayo S.L.N.E,SANA,Tecnologia
3028,F85776544,Lara y Grande S.A.T.,FRAUDE_MAQUILLAJE,Construccion
3029,E79608269,Comercializadora Albero y asociados S.A.,SANA,Tecnologia
3030,E73057193,Fábrica Córdoba S.L.,SANA,Construccion
3031,B90021211,Despacho Palmer S.L.L.,SANA,Tecnologia
3032,N59889271,Desarrollo RYW S.C.P,SANA,Transporte
3033,F66269326,Despacho IJ S.Com.,SANA,Tecnologia
3034,F79605270,Finanzas Cámara S.Coop.,SANA,Tecnologia
3035,F58998598,Compañía AWGO S.Com.,SANA,Construccion
3036,F14023864,Banco del Levante S.L.,SANA,Transporte
3037,G51079324,Comercial Internacionales S.A.,SANA,Transporte
3038,Q45592037,Desarrollo del Norte S.A.,SANA,Comercio
3039,A13466848,Maza y Camps S.A.,SANA,Comercio
3040,A73149753,Construcción Ibéricos S.A.,SANA,Construccion
3041,E64714435,Farmaceútica Arrieta S.L.,SANA,Construccion
3042,R90330313,Benítez & Asociados S.A.,SANA,Tecnologia
3043,F23437241,Anabel Parra Montes S.C.P,SANA,Construccion
3044,Q39890245,Bernal y asociados S.Com.,SANA,Construccion
3045,S18902088,Farmaceútica Guijarro S.Com.,SANA,Construccion
3046,V72335184,Suministros YY S.A.T.,SANA,Transporte
3047,U28039586,Figueroa y Páez S.Coop.,SANA,Construccion
3048,N73920316,Tecnologías MBA S.Coop.,FRAUDE_MAQUILLAJE,Transporte
3049,J27206526,Llopis & Asociados S.L.,FRAUDE_CARRUSEL,Comercio
3050,Q92357282,Finanzas del Levante S.A.,SANA,Construccion
3051,V76142725,Hotel KJBE S.A.,SANA,Tecnologia
3052,E39435441,Desarrollo Valera & Asociados S.Coop.,SANA,Tecnologia
3053,E40273055,Sola & Asociados S.L.,SANA,Construccion
3054,D64202290,Manufacturas Porras S.Coop.,SANA,Comercio
3055,D43524742,Suministros GPM S.Coop.,SANA,Tecnologia
3056,J34780183,Rebollo y Alemany S.A.,SANA,Comercio
3057,P72028610,Transportes del Norte S.L.,SANA,Comercio
3058,E54015900,Fito Bermudez Urrutia S.A.T.,SANA,Transporte
3059,Q98745007,Marín y Aliaga S.L.U.,SANA,Tecnologia
3060,B61677853,Hnos Dueñas S.L.N.E,SANA,Construccion
3061,G34450775,Grupo Ribas S.C.P,SANA,Construccion
3062,E95178684,Desarrollo Avanzadas S.L.N.E,SANA,Construccion
3063,H31727864,Sigfrido Martorell Marin S.A.T.,SANA,Transporte
3064,P11572026,Ruperto Sarabia Roldán S.A.,SANA,Transporte
3065,V56157714,Salvador y Bello S.L.N.E,SANA,Tecnologia
3066,R70680386,Guijarro y Fábregas S.Com.,FRAUDE_CARRUSEL,Tecnologia
3067,U93391160,Restauración Castellana S.Coop.,SANA,Comercio
3068,U25813415,Farmaceútica Roman y asociados S.A.T.,SANA,Comercio
3069,W55278396,Supermercados Iberia S.A.,FRAUDE_CARRUSEL,Comercio
3070,F44263695,Grupo Palomino S.Com.,SANA,Comercio
3071,V83672216,Hermanos Villena S.L.,SANA,Transporte
3072,D99659144,Hotel Gárate & Asociados S.L.,SANA,Comercio
3073,W45280921,Hervia y Goñi S.L.N.E,SANA,Construccion
3074,Q67245809,Supermercados TXQ S.A.,SANA,Construccion
3075,E22694785,Suministros Álamo & Asociados S.C.P,SANA,Tecnologia
3076,U24916551,Calderón y asociados S.Coop.,FRAUDE_MAQUILLAJE,Construccion
3077,N26951598,Oliva y asociados S.L.,SANA,Comercio
3078,N70742222,Banco Herrera & Asociados S.Com.,SANA,Transporte
3079,C77742871,Alejandro Artigas Márquez S.L.N.E,SANA,Tecnologia
3080,R78572457,Desarrollo Portillo y asociados S.A.U,SANA,Tecnologia
3081,E39777154,Juárez & Asociados S.A.,FRAUDE_CARRUSEL,Construccion
3082,G57504552,Banco Corral S.Com.,SANA,Tecnologia
3083,W80470377,Blanco y asociados S.L.N.E,SANA,Construccion
3084,Q82404720,Banco Figuerola S.A.,SANA,Tecnologia
3085,W32381271,Inversiones PHT S.Com.,SANA,Comercio
3086,F23440304,Rómulo Pineda Pozuelo S.L.N.E,SANA,Tecnologia
3087,H30407950,Jennifer Palma Cervantes S.Com.,SANA,Transporte
3088,G47369085,Carretero & Asociados S.Coop.,SANA,Construccion
3089,R49795077,Hnos Bermudez S.Com.,SANA,Transporte
3090,W66541115,Logística Vilanova S.A.D,SANA,Transporte
3091,U53207543,Consultoría Ibérica S.A.,SANA,Tecnologia
3092,N10047461,Quique Carbó Villalba S.A.,SANA,Construccion
3093,J84592492,Espada y asociados S.Coop.,SANA,Comercio
3094,G92291206,Servicios Lerma y asociados S.A.,SANA,Construccion
3095,B65079671,Suministros Alsina S.L.U.,SANA,Tecnologia
3096,E74549616,Hermanos Solís S.A.,FRAUDE_MAQUILLAJE,Tecnologia
3097,H62511111,Grupo Flor S.A.,SANA,Tecnologia
3098,S62479086,Carranza y Vidal S.Com.,SANA,Tecnologia
3099,H57030876,Hnos Anguita S.A.,SANA,Construccion
3100,H47073335,Suministros Avanzadas S.Com.,SANA,Tecnologia
3101,R26572053,Jaén y Carlos S.Com.,SANA,Tecnologia
3102,G69509638,Nadal y Rodríguez S.A.U,SANA,Tecnologia
3103,J53952205,Sevilla y asociados S.L.,SANA,Construccion
3104,D79876471,Talleres Pulido S.L.,SANA,Comercio
3105,W23772377,Peláez & Asociados S.Com.,SANA,Transporte
3106,H98640264,Servicios BZR S.A.T.,SANA,Transporte
3107,N26759028,Instalaciones del Levante S.L.L.,SANA,Transporte
3108,E19449294,Distribuciones Malo y asociados S.Coop.,SANA,Comercio
3109,J15499119,Grupo Domínguez S.A.,SANA,Transporte
3110,J25144802,Alimentación Díaz S.L.,SANA,Transporte
3111,S88514495,Infraestructuras Corominas y asociados S.A.U,SANA,Tecnologia
3112,V49071710,Banca Privada Lucena & Asociados S.A.,SANA,Tecnologia
3113,W23831159,Flavia Carranza Dominguez S.A.,SANA,Construccion
3114,Q42385743,Infraestructuras Plana S.L.L.,SANA,Transporte
3115,S66596142,Soler y Blasco S.L.N.E,SANA,Construccion
3116,D47608285,Industrias ZBI S.L.,SANA,Comercio
3117,J95934970,Comercial KLMB S.L.L.,SANA,Comercio
3118,S99520336,Pavón y Dávila S.L.N.E,SANA,Comercio
3119,Q21152602,Marino Julián Castell S.Com.,SANA,Construccion
3120,D75169251,Instalaciones DWAH S.Com.,SANA,Tecnologia
3121,V39714212,Minería QJV S.A.,SANA,Transporte
3122,J23954006,Compañía Oliva y asociados S.L.N.E,SANA,Transporte
3123,R91420209,Pedrero y Busquets S.Com.,SANA,Transporte
3124,B90753748,Alimentación YJ S.A.D,FRAUDE_CARRUSEL,Construccion
3125,D87259150,Infraestructuras LR S.L.N.E,SANA,Construccion
3126,D42026271,Hnos Quintero S.L.,SANA,Comercio
3127,S62847572,Hnos Gomis S.Com.,SANA,Construccion
3128,Q96850744,Olmedo y asociados S.C.P,SANA,Transporte
3129,U86953052,Tecnologías Maldonado S.L.N.E,FRAUDE_MAQUILLAJE,Construccion
3130,R94304617,Luna Adán Olmo S.Coop.,SANA,Transporte
3131,A38996335,Chamorro & Asociados S.L.N.E,SANA,Tecnologia
3132,A94627132,Inversiones Cardona S.A.,SANA,Comercio
3133,D49228733,Odalis Campos Casanova S.L.,SANA,Transporte
3134,A71286924,Talleres Españolas S.L.,SANA,Comercio
3135,Q56177572,Minería Internacionales S.Coop.,SANA,Comercio
3136,H47128982,Manufacturas del Mediterráneo S.L.N.E,SANA,Transporte
3137,B53555317,Máxima Revilla Garay S.Com.,SANA,Transporte
3138,J31554308,Irma Gómez Nuñez S.Com.,SANA,Tecnologia
3139,P63864375,Yaiza Leal Julián S.L.N.E,SANA,Comercio
3140,F77086906,Hnos Menendez S.L.,SANA,Construccion
3141,P57218427,Servicios Toro S.A.,SANA,Tecnologia
3142,P51048501,Supermercados Calderon S.L.L.,SANA,Construccion
3143,C95825759,Banca Privada WI S.L.L.,FRAUDE_CARRUSEL,Transporte
3144,P93456546,Familia Coca S.A.T.,FRAUDE_MAQUILLAJE,Transporte
3145,F61364639,Castrillo y asociados S.Coop.,SANA,Tecnologia
3146,J75154738,Farmaceútica ROH S.Coop.,SANA,Comercio
3147,P68756373,Asenjo y Flores S.Com.,SANA,Comercio
3148,F32621484,Industrias Españolas S.L.,SANA,Comercio
3149,A24962673,Guitart & Asociados S.C.P,SANA,Tecnologia
3150,N77930179,Transportes Carballo S.L.,SANA,Comercio
3151,F63414794,Despacho Integrales S.Com.,SANA,Construccion
3152,G22531060,Minería Iberia S.Coop.,SANA,Construccion
3153,R45348929,Talleres Avanzadas S.A.,SANA,Tecnologia
3154,P81514930,Aller y asociados S.Com.,FRAUDE_CARRUSEL,Comercio
3155,R27855290,Familia Villegas S.L.,FRAUDE_MAQUILLAJE,Transporte
3156,D49448235,Distribuciones NY S.L.N.E,SANA,Construccion
3157,P40175481,Hermanos Gutiérrez S.L.L.,SANA,Transporte
3158,B43004621,Leiva y Asenjo S.L.N.E,SANA,Tecnologia
3159,J13537870,Promociones del Sur S.A.,SANA,Transporte
3160,H39390348,Fábrica Hurtado S.A.,SANA,Tecnologia
3161,H69103568,Supermercados Calderon y asociados S.Coop.,SANA,Tecnologia
3162,E11666763,Suministros del Norte S.L.,SANA,Comercio
3163,H12788232,Grupo Escalona S.L.,SANA,Transporte
3164,U65636716,Familia Barranco S.L.,SANA,Tecnologia
3165,S34972287,Hnos Borrell S.Coop.,SANA,Transporte
3166,R45096899,Banco del Levante S.Coop.,SANA,Comercio
3167,J67890079,Comercializadora Vidal S.L.L.,SANA,Comercio
3168,Q41501680,Ceferino Cantón Amigó S.L.N.E,FRAUDE_MAQUILLAJE,Comercio
3169,Q20340193,Rico & Asociados S.A.,SANA,Tecnologia
3170,P43137733,Antúnez y asociados S.A.,SANA,Tecnologia
3171,D78109300,Luis Miguel Olivera Lorenzo S.Coop.,SANA,Transporte
3172,P24067040,Alimentación Integrales S.L.,SANA,Tecnologia
3173,Q96565865,Instalaciones CCR S.A.,SANA,Tecnologia
3174,U46122478,Servicios Mulet y asociados S.Coop.,SANA,Construccion
3175,U93054727,Familia Tomé S.A.,SANA,Transporte
3176,V89331123,Talleres Gascón y asociados S.L.L.,FRAUDE_MAQUILLAJE,Transporte
3177,C32997024,Consultoría Avanzadas S.C.P,FRAUDE_CARRUSEL,Construccion
3178,U85027178,Restauración Globales S.Com.,SANA,Construccion
3179,Q73971718,Martinez & Asociados S.L.L.,SANA,Tecnologia
3180,C57568410,Giner & Asociados S.L.L.,SANA,Construccion
3181,J86471037,Hotel Española S.L.N.E,SANA,Comercio
3182,A90227105,Logística Alberola S.Coop.,SANA,Transporte
3183,S27898844,Supermercados Ibéricos S.Com.,SANA,Transporte
3184,G98825403,Hermanos Pardo S.L.N.E,SANA,Transporte
3185,N82262247,Comercial Sáez S.L.L.,SANA,Comercio
3186,P41214258,Soluciones Española S.L.L.,SANA,Transporte
3187,E82425578,Paca Guillén Aguilera S.Com.,SANA,Comercio
3188,A91818380,Promociones Arco S.A.,SANA,Construccion
3189,Q88845892,Desarrollo del Levante S.A.,SANA,Construccion
3190,C92389614,Despacho Escalona y asociados S.L.,SANA,Construccion
3191,W65527409,Familia Barrios S.L.U.,SANA,Tecnologia
3192,G43393307,Fábrica Ibéricos S.C.P,SANA,Tecnologia
3193,F13957752,Bou y Vilalta S.Com.,SANA,Transporte
3194,D54532115,Minería Iberia S.A.,SANA,Construccion
3195,D64164273,Giménez y Arroyo S.L.,SANA,Transporte
3196,S61175972,Industrias Ríos y asociados S.Coop.,SANA,Transporte
3197,E56076320,Consultoría Puente S.Coop.,SANA,Tecnologia
3198,D51767937,Gelabert y Arroyo S.A.,FRAUDE_CARRUSEL,Comercio
3199,F67762060,Minería Valls S.L.N.E,SANA,Comercio
3200,V22178177,Despacho TMZY S.A.,SANA,Tecnologia
3201,J63878721,Logística UV S.A.,SANA,Tecnologia
3202,H57137357,Farmaceútica Costa S.Com.,FRAUDE_MAQUILLAJE,Construccion
3203,P70629837,Instalaciones Acero y asociados S.Coop.,SANA,Construccion
3204,W44597012,Restauración Pacheco y asociados S.L.,SANA,Construccion
3205,B84776506,Suministros Española S.A.,SANA,Construccion
3206,Q22816494,Agudo y asociados S.L.,SANA,Tecnologia
3207,A81017414,Fábrica Arias S.L.,SANA,Construccion
3208,A53870361,Fábrica Ocaña S.L.L.,SANA,Transporte
3209,N13711597,Grupo Dalmau S.A.T.,SANA,Comercio
3210,C33138191,Inversiones Ballesteros y asociados S.L.,SANA,Tecnologia
3211,V34398998,Ariadna Patiño Valenzuela S.Coop.,SANA,Tecnologia
3212,Q23014526,Estela Baquero Salmerón S.L.N.E,SANA,Tecnologia
3213,Q87038964,Inmobiliaria PT S.A.,SANA,Tecnologia
3214,U33822574,Hipólito Santos Briones S.L.L.,SANA,Tecnologia
3215,U14072389,Fábrica PO S.L.U.,SANA,Construccion
3216,D51831014,Instalaciones Cabello S.Coop.,SANA,Comercio
3217,D56849237,Bas y asociados S.Com.,SANA,Tecnologia
3218,W32466075,Tello y asociados S.L.,SANA,Construccion
3219,V35925455,Cabrero & Asociados S.A.,SANA,Tecnologia
3220,P71024383,Grupo Viana S.L.N.E,SANA,Transporte
3221,U25620477,José Manuel Cerezo Ramón S.Coop.,SANA,Construccion
3222,P43047380,Aguilera y asociados S.L.L.,SANA,Comercio
3223,E42138616,Desarrollo del Mediterráneo S.A.D,SANA,Transporte
3224,G64262173,Talleres Ricart S.L.N.E,SANA,Construccion
3225,Q17868404,Industrias WYC S.L.,SANA,Transporte
3226,D79772254,Talleres IK S.Coop.,SANA,Construccion
3227,P80778039,Peinado y asociados S.Coop.,SANA,Transporte
3228,G47924770,María Teresa Duran Chaparro S.L.,SANA,Comercio
3229,E70116733,Servicios del Mediterráneo S.Com.,FRAUDE_MAQUILLAJE,Tecnologia
3230,N94065834,Comercializadora Castilla S.Com.,SANA,Transporte
3231,R68403344,Infraestructuras Integrales S.A.,SANA,Transporte
3232,C75829144,Pavón y Balaguer S.L.,SANA,Construccion
3233,V24001392,Julieta Castrillo Noguera S.L.U.,SANA,Comercio
3234,V91827614,Celia Camino Bueno S.Coop.,SANA,Transporte
3235,N76788701,Construcción Gelabert y asociados S.Coop.,FRAUDE_MAQUILLAJE,Comercio
3236,B80806579,Instalaciones Integrales S.Com.,SANA,Construccion
3237,G21970543,Hermanos Campo S.A.T.,SANA,Comercio
3238,F96024494,Suministros Llano S.Com.,SANA,Comercio
3239,B81711476,Consultoría Iberia S.C.P,SANA,Construccion
3240,B50660713,Hotel del Sur S.Com.,SANA,Transporte
3241,G57213180,Hotel Perera S.Coop.,SANA,Construccion
3242,S78232914,Viviana Matas Montes S.L.,SANA,Tecnologia
3243,W59771144,Gelabert y Losada S.C.P,SANA,Construccion
3244,G23240677,Río y Marquez S.Com.,SANA,Transporte
3245,F39738238,Transportes Rincón y asociados S.A.U,SANA,Comercio
3246,C37327834,Isabela Carrera Beltrán S.Com.,SANA,Transporte
3247,G86657828,Aristides Riquelme Peralta S.A.,SANA,Construccion
3248,B61202550,Hermanos Parejo S.L.,SANA,Tecnologia
3249,D48982422,Hermanos Zabala S.L.,SANA,Construccion
3250,H98529233,Piñeiro y Gonzalez S.Coop.,SANA,Comercio
3251,F62333608,Hnos Dávila S.Coop.,SANA,Tecnologia
3252,Q63949988,Hotel VMYZ S.A.D,SANA,Construccion
3253,E29014547,Hnos Portero S.L.N.E,SANA,Tecnologia
3254,J66752704,Adelaida Andres Alegre S.C.P,SANA,Comercio
3255,G97689321,Almeida y Múñiz S.C.P,SANA,Comercio
3256,S11372698,Alimentación TIZ S.Com.,SANA,Transporte
3257,S60617768,Pascual y asociados S.Com.,SANA,Comercio
3258,G75527308,Supermercados Merino S.Com.,SANA,Comercio
3259,A94092385,Distribuciones NUI S.Coop.,SANA,Transporte
3260,B70280967,Espada & Asociados S.L.,SANA,Tecnologia
3261,H19465618,Nuria Aguado Aroca S.Com.,SANA,Construccion
3262,D31330395,Miralles & Asociados S.L.,SANA,Transporte
3263,C34609969,Hnos Carmona S.Com.,SANA,Comercio
3264,F44426734,Instalaciones Miguel y asociados S.Coop.,SANA,Transporte
3265,N81975610,Banca Privada CY S.L.,SANA,Comercio
3266,N86518645,Consultoría Segarra y asociados S.Coop.,SANA,Comercio
